goal,success,depth,elapsed_s,model,timeout,use_calls,steps_len
A380 ∧ B380 ⟶ A380,True,1,4.49916934967041,gemini-3-flash-preview,False,5726,2
A460 - (B460 ∪ C460) = (A460 - B460) ∩ (A460 - C460),True,1,7.2822651863098145,gemini-3-flash-preview,False,5728,2
f365 ` (A365 ∪ B365) = f365 ` A365 ∪ f365 ` B365,True,1,8.356008529663086,gemini-3-flash-preview,False,5730,2
(converse (r178 O s178)) = converse s178 O converse r178,True,1,7.185423135757446,gemini-3-flash-preview,False,5732,2
rev (rev xs408) = xs408,True,1,7.184417963027954,gemini-3-flash-preview,False,5734,2
(a200::int) - a200 = 0,True,1,7.11634635925293,gemini-3-flash-preview,False,5736,2
trans r160 ⟹ r160 O r160 ⊆ r160,True,1,7.247578382492065,gemini-3-flash-preview,False,5738,2
(A66 ⟶ C66) ⟶ ((B66 ⟶ C66) ⟶ (A66 ∨ B66 ⟶ C66)),True,1,6.44054651260376,gemini-3-flash-preview,False,5740,2
A280 ∧ B280 ⟶ A280,True,1,4.398829221725464,gemini-3-flash-preview,False,5742,2
(m323::nat) + ((n323::nat) + m323) = n323 + (m323 + m323),True,1,7.202157020568848,gemini-3-flash-preview,False,5744,2
(a170::int) - a170 = 0,True,1,7.280940055847168,gemini-3-flash-preview,False,5746,2
f51 ` (A51 ∩ B51) ⊆ f51 ` A51 ∩ f51 ` B51,True,1,7.200456380844116,gemini-3-flash-preview,False,5748,2
A106 ⊆ A106 ∪ B106,True,1,8.754369735717773,gemini-3-flash-preview,False,5750,2
- ((a373::int) + (b373::int)) = (-a373) + (-b373),True,1,7.257538795471191,gemini-3-flash-preview,False,5752,2
{x479∈A479. P x479} ⊆ A479,True,1,9.487934112548828,gemini-3-flash-preview,False,5754,2
- ((a367::int) + (b367::int)) = (-a367) + (-b367),True,1,7.7086405754089355,gemini-3-flash-preview,False,5756,2
(m133::nat) + Suc (n133::nat) = Suc (m133 + n133),True,1,10.312327146530151,gemini-3-flash-preview,False,5758,2
A251 - (A251 ∩ B251) = A251 - B251,True,1,7.601492404937744,gemini-3-flash-preview,False,5760,2
(converse (r213 O s213)) = converse s213 O converse r213,True,1,10.869417428970337,gemini-3-flash-preview,False,5762,2
A213 ⊆ B213 ⟹ A213 ∩ C213 ⊆ B213 ∩ C213,True,1,7.524314880371094,gemini-3-flash-preview,False,5764,2
r65p ⊆ r65 ⟹ s65p ⊆ s65 ⟹ r65p O s65p ⊆ r65 O s65,True,1,11.562291860580444,gemini-3-flash-preview,False,5766,2
(converse (r171 O s171)) = converse s171 O converse r171,True,1,10.756414651870728,gemini-3-flash-preview,False,5768,2
set (map f260 xs260) = f260 ` set xs260,True,1,7.502363920211792,gemini-3-flash-preview,False,5770,2
{x89∈A89. P x89} ⊆ A89,True,1,10.110291004180908,gemini-3-flash-preview,False,5772,2
bij_betw f277 A277 B277 ⟹ f277 ` A277 = B277,False,2,65.99749660491943,gemini-3-flash-preview,False,5791,2
(A117 ⟶ B117) ⟷ (¬A117 ∨ B117),True,1,4.831627368927002,gemini-3-flash-preview,False,5793,2
{x419∈A419. P x419} ⊆ A419,True,1,12.717221975326538,gemini-3-flash-preview,False,5795,2
converse (converse r144) = r144,True,1,7.128005504608154,gemini-3-flash-preview,False,5797,2
(m25::nat) + Suc (n25::nat) = Suc (m25 + n25),True,1,7.021390676498413,gemini-3-flash-preview,False,5799,2
(m193::nat) + Suc (n193::nat) = Suc (m193 + n193),True,1,7.3155834674835205,gemini-3-flash-preview,False,5801,2
f155 ` (A155 ∪ B155) = f155 ` A155 ∪ f155 ` B155,True,1,9.859464645385742,gemini-3-flash-preview,False,5803,2
map f51 (xs51 @ ys51) = map f51 xs51 @ map f51 ys51,True,1,7.157621145248413,gemini-3-flash-preview,False,5805,2
(m20::nat) ≤ m20 + (n20::nat),True,1,7.0591113567352295,gemini-3-flash-preview,False,5807,2
trans r384 ⟹ r384 O r384 ⊆ r384,True,1,7.002319812774658,gemini-3-flash-preview,False,5809,2
A348 ⊆ B348 ⟹ A348 ∩ C348 ⊆ B348 ∩ C348,True,1,10.300417423248291,gemini-3-flash-preview,False,5811,2
A199 ⊆ B199 ⟹ A199 ∪ C199 ⊆ B199 ∪ C199,True,1,7.243250370025635,gemini-3-flash-preview,False,5813,2
f186 ` (A186 ∩ B186) ⊆ f186 ` A186 ∩ f186 ` B186,True,1,7.670714855194092,gemini-3-flash-preview,False,5815,2
A211 ⊆ A211 ∪ B211,True,1,7.3130481243133545,gemini-3-flash-preview,False,5817,2
{x404∈A404. P x404} ⊆ A404,True,1,12.997704029083252,gemini-3-flash-preview,False,5819,2
converse (converse r263) = r263,True,1,7.693080902099609,gemini-3-flash-preview,False,5821,2
(m351::nat) ≤ m351,True,1,7.1892101764678955,gemini-3-flash-preview,False,5823,2
- ((a235::int) + (b235::int)) = (-a235) + (-b235),True,1,7.133732080459595,gemini-3-flash-preview,False,5825,2
Id O r14 = r14,True,1,7.612982749938965,gemini-3-flash-preview,False,5827,2
- ((a67::int) + (b67::int)) = (-a67) + (-b67),True,1,9.652947664260864,gemini-3-flash-preview,False,5829,2
bij_betw f146 A146 B146 ⟹ inj_on f146 A146,True,1,12.16582441329956,gemini-3-flash-preview,False,5832,2
(m359::nat) + ((n359::nat) + m359) = n359 + (m359 + m359),True,1,7.34393310546875,gemini-3-flash-preview,False,5834,2
(m13::nat) + Suc (n13::nat) = Suc (m13 + n13),True,1,9.299583911895752,gemini-3-flash-preview,False,5836,2
set (rev xs381) = set xs381,True,1,7.2497522830963135,gemini-3-flash-preview,False,5838,2
(m157::nat) + Suc (n157::nat) = Suc (m157 + n157),True,1,7.071792840957642,gemini-3-flash-preview,False,5840,2
A381 ∧ B381 ⟶ B381,True,1,4.44890022277832,gemini-3-flash-preview,False,5842,2
(0::int) ≤ abs (a303::int),True,1,7.208277940750122,gemini-3-flash-preview,False,5844,2
A162 ⟶ A162 ∨ B162,True,1,4.5712926387786865,gemini-3-flash-preview,False,5846,2
A223 ∪ (B223 ∩ C223) = (A223 ∪ B223) ∩ (A223 ∪ C223),True,1,9.777139663696289,gemini-3-flash-preview,False,5848,2
(A16 ⟶ C16) ⟶ ((B16 ⟶ C16) ⟶ (A16 ∨ B16 ⟶ C16)),True,1,6.758954048156738,gemini-3-flash-preview,False,5850,2
bij_betw f299 A299 B299 ⟹ y299 ∈ B299 ⟹ (∃x299∈A299. f299 x299 = y299),True,1,13.060564994812012,gemini-3-flash-preview,False,5852,2
B43 ⟶ A43 ∨ B43,True,1,4.601653337478638,gemini-3-flash-preview,False,5854,2
(a197::nat) + ((b197::nat) + a197) = b197 + (a197 + a197),True,1,10.508114337921143,gemini-3-flash-preview,False,5856,2
(a190::nat) + (b190::nat) = b190 + a190,True,1,7.596128940582275,gemini-3-flash-preview,False,5858,2
A154 ⊆ B154 ⟹ A154 ∪ C154 ⊆ B154 ∪ C154,True,1,7.350418329238892,gemini-3-flash-preview,False,5860,2
f245 ` (A245 ∪ B245) = f245 ` A245 ∪ f245 ` B245,True,1,7.555620193481445,gemini-3-flash-preview,False,5862,2
B393 ⟶ A393 ∨ B393,True,1,8.998369216918945,gemini-3-flash-preview,False,5864,2
A349 ⊆ B349 ⟹ A349 ∪ C349 ⊆ B349 ∪ C349,True,1,7.1763715744018555,gemini-3-flash-preview,False,5866,2
(a158::int) - a158 = 0,True,1,7.155999660491943,gemini-3-flash-preview,False,5868,2
A145 - (B145 ∪ C145) = (A145 - B145) ∩ (A145 - C145),True,1,7.066837310791016,gemini-3-flash-preview,False,5870,2
(m141::nat) ≤ m141,True,1,7.276854753494263,gemini-3-flash-preview,False,5872,2
A424 ⊆ B424 ⟹ A424 ∪ C424 ⊆ B424 ∪ C424,True,1,10.16987681388855,gemini-3-flash-preview,False,5874,2
(0::int) ≤ abs (a357::int),True,1,7.1838531494140625,gemini-3-flash-preview,False,5876,2
(a370::nat) + (b370::nat) = b370 + a370,True,1,7.535388231277466,gemini-3-flash-preview,False,5878,2
f441 ` (A441 ∩ B441) ⊆ f441 ` A441 ∩ f441 ` B441,True,1,7.815431118011475,gemini-3-flash-preview,False,5880,2
¬(A365 ∨ B365) ⟷ (¬A365 ∧ ¬B365),True,1,6.495435953140259,gemini-3-flash-preview,False,5882,2
(m349::nat) + Suc (n349::nat) = Suc (m349 + n349),True,1,7.574030160903931,gemini-3-flash-preview,False,5884,2
bij_betw f32 A32 B32 ⟹ inj_on f32 A32,True,1,12.688794136047363,gemini-3-flash-preview,False,5887,2
(A9 ⟶ A9),True,1,7.134208917617798,gemini-3-flash-preview,False,5889,2
set (rev xs285) = set xs285,True,1,12.036781311035156,gemini-3-flash-preview,False,5891,2
x37 ∈ insert x37 A37,True,1,7.7300639152526855,gemini-3-flash-preview,False,5893,2
(A77 ⟶ B77) ⟷ (¬A77 ∨ B77),True,1,4.555238723754883,gemini-3-flash-preview,False,5895,2
(a203::nat) + ((b203::nat) + a203) = b203 + (a203 + a203),True,1,7.699411392211914,gemini-3-flash-preview,False,5897,2
(m271::nat) + Suc (n271::nat) = Suc (m271 + n271),True,1,10.255572319030762,gemini-3-flash-preview,False,5899,2
A72 ⟶ A72 ∨ B72,True,1,6.649390935897827,gemini-3-flash-preview,False,5901,2
(a398::int) - a398 = 0,True,1,7.678853750228882,gemini-3-flash-preview,False,5903,2
set (rev xs469) = set xs469,True,1,7.196624279022217,gemini-3-flash-preview,False,5905,2
(a371::nat) + ((b371::nat) + a371) = b371 + (a371 + a371),True,1,7.10115385055542,gemini-3-flash-preview,False,5907,2
inj f118 ⟷ (∀x118 y118. f118 x118 = f118 y118 ⟶ x118 = y118),True,1,12.282365083694458,gemini-3-flash-preview,False,5909,2
bij_betw f176 A176 B176 ⟹ inj_on f176 A176,True,1,12.12293815612793,gemini-3-flash-preview,False,5912,2
set (map f148 xs148) = f148 ` set xs148,True,1,7.228126287460327,gemini-3-flash-preview,False,5914,2
bij_betw f185 A185 B185 ⟹ y185 ∈ B185 ⟹ (∃x185∈A185. f185 x185 = y185),True,1,10.624406814575195,gemini-3-flash-preview,False,5916,2
set (rev xs189) = set xs189,True,1,7.1949663162231445,gemini-3-flash-preview,False,5918,2
x391 ∈ set (map f391 xs391) ⟷ (∃y∈set xs391. f391 y = x391),True,1,36.054052114486694,gemini-3-flash-preview,False,5922,2
(converse (r143 O s143)) = converse s143 O converse r143,True,1,10.907760858535767,gemini-3-flash-preview,False,5924,2
(m49::nat) + Suc (n49::nat) = Suc (m49 + n49),True,1,7.0807785987854,gemini-3-flash-preview,False,5926,2
A322 ⟶ A322 ∨ B322,True,1,9.209615707397461,gemini-3-flash-preview,False,5928,2
r240p ⊆ r240 ⟹ s240p ⊆ s240 ⟹ r240p O s240p ⊆ r240 O s240,True,1,10.183709144592285,gemini-3-flash-preview,False,5930,2
(a194::int) - a194 = 0,True,1,7.524359703063965,gemini-3-flash-preview,False,5932,2
(A336 ⟶ C336) ⟶ ((B336 ⟶ C336) ⟶ (A336 ∨ B336 ⟶ C336)),True,1,4.312192678451538,gemini-3-flash-preview,False,5934,2
(m234::nat) + 0 = m234,True,1,7.219844818115234,gemini-3-flash-preview,False,5936,2
(A368 ∧ (B368 ∨ C368)) ⟷ (A368 ∧ B368) ∨ (A368 ∧ C368),True,1,7.60560417175293,gemini-3-flash-preview,False,5938,2
A318 ⊆ B318 ⟹ A318 ∩ C318 ⊆ B318 ∩ C318,True,1,7.59056544303894,gemini-3-flash-preview,False,5940,2
(A88 ∧ (B88 ∨ C88)) ⟷ (A88 ∧ B88) ∨ (A88 ∧ C88),True,1,7.1921141147613525,gemini-3-flash-preview,False,5942,2
A311 ∧ B311 ⟶ B311,True,1,6.749962091445923,gemini-3-flash-preview,False,5944,2
{x9∈A9. True} = A9,True,1,10.985275030136108,gemini-3-flash-preview,False,5946,2
A431 - (A431 ∩ B431) = A431 - B431,True,1,7.075138092041016,gemini-3-flash-preview,False,5948,2
length (map f106 xs106) = length xs106,True,1,7.282604217529297,gemini-3-flash-preview,False,5950,2
x415 ∈ set (map f415 xs415) ⟷ (∃y∈set xs415. f415 y = x415),True,1,37.240999937057495,gemini-3-flash-preview,False,5954,2
x368 ∈ insert x368 A368 ⟷ True,True,1,7.9517457485198975,gemini-3-flash-preview,False,5956,2
B73 ⟶ A73 ∨ B73,True,1,4.450987815856934,gemini-3-flash-preview,False,5958,2
(a266::int) - a266 = 0,True,1,11.213199615478516,gemini-3-flash-preview,False,5960,2
surj f141 ⟷ (∀y141. ∃x141. f141 x141 = y141),True,1,11.00031042098999,gemini-3-flash-preview,False,5962,2
A313 ∪ (B313 ∩ C313) = (A313 ∪ B313) ∩ (A313 ∪ C313),True,1,7.195600748062134,gemini-3-flash-preview,False,5964,2
rev (xs81 @ ys81) = rev ys81 @ rev xs81,True,1,9.711806058883667,gemini-3-flash-preview,False,5966,2
¬(A245 ∨ B245) ⟷ (¬A245 ∧ ¬B245),True,1,7.228335857391357,gemini-3-flash-preview,False,5968,2
surj f99 ⟷ (∀y99. ∃x99. f99 x99 = y99),True,1,11.752891302108765,gemini-3-flash-preview,False,5970,2
x15 ∈ A15 ∩ B15 ⟷ x15 ∈ A15 ∧ x15 ∈ B15,True,1,8.065000772476196,gemini-3-flash-preview,False,5972,2
(A69 ⟶ A69),True,1,9.631704092025757,gemini-3-flash-preview,False,5974,2
inj f178 ⟷ (∀x178 y178. f178 x178 = f178 y178 ⟶ x178 = y178),True,1,10.812967538833618,gemini-3-flash-preview,False,5976,2
f215 ` (A215 ∪ B215) = f215 ` A215 ∪ f215 ` B215,True,1,8.356996774673462,gemini-3-flash-preview,False,5978,2
r254p ⊆ r254 ⟹ s254p ⊆ s254 ⟹ r254p O s254p ⊆ r254 O s254,True,1,10.37211298942566,gemini-3-flash-preview,False,5980,2
A316 ⊆ A316 ∪ B316,True,1,8.142985820770264,gemini-3-flash-preview,False,5982,2
x319 ∈ set (map f319 xs319) ⟷ (∃y∈set xs319. f319 y = x319),True,1,10.49994444847107,gemini-3-flash-preview,False,5984,2
(a258::int) + (-a258) = 0,True,1,7.88422417640686,gemini-3-flash-preview,False,5986,2
(a302::int) - a302 = 0,True,1,8.281953573226929,gemini-3-flash-preview,False,5988,2
x465 ∈ A465 ∩ B465 ⟷ x465 ∈ A465 ∧ x465 ∈ B465,True,1,7.478837966918945,gemini-3-flash-preview,False,5990,2
x285 ∈ A285 ∩ B285 ⟷ x285 ∈ A285 ∧ x285 ∈ B285,True,1,7.357685804367065,gemini-3-flash-preview,False,5992,2
- ((a205::int) + (b205::int)) = (-a205) + (-b205),True,1,7.406480073928833,gemini-3-flash-preview,False,5994,2
(a293::nat) + ((b293::nat) + a293) = b293 + (a293 + a293),True,1,8.140523672103882,gemini-3-flash-preview,False,5996,2
bij_betw f169 A169 B169 ⟹ f169 ` A169 = B169,False,2,61.63446569442749,gemini-3-flash-preview,False,6015,2
map f291 (xs291 @ ys291) = map f291 xs291 @ map f291 ys291,True,1,7.242399454116821,gemini-3-flash-preview,False,6017,2
bij_betw f103 A103 B103 ⟹ f103 ` A103 = B103,False,1,61.198381662368774,gemini-3-flash-preview,True,6031,2
surj f231 ⟷ (∀y231. ∃x231. f231 x231 = y231),True,1,12.892471551895142,gemini-3-flash-preview,False,6033,2
converse (converse r116) = r116,True,1,7.396822214126587,gemini-3-flash-preview,False,6035,2
A311 - (A311 ∩ B311) = A311 - B311,True,1,7.580843210220337,gemini-3-flash-preview,False,6037,2
(converse (r353 O s353)) = converse s353 O converse r353,True,1,12.331308841705322,gemini-3-flash-preview,False,6039,2
(A386 ⟶ C386) ⟶ ((B386 ⟶ C386) ⟶ (A386 ∨ B386 ⟶ C386)),True,1,7.097014904022217,gemini-3-flash-preview,False,6041,2
(a374::int) - a374 = 0,True,1,7.945009708404541,gemini-3-flash-preview,False,6043,2
(0::int) ≤ abs (a69::int),True,1,8.427331447601318,gemini-3-flash-preview,False,6045,2
- ((a13::int) + (b13::int)) = (-a13) + (-b13),True,1,7.614979982376099,gemini-3-flash-preview,False,6047,2
rev (rev xs232) = xs232,True,1,7.640617370605469,gemini-3-flash-preview,False,6049,2
(m187::nat) + Suc (n187::nat) = Suc (m187 + n187),True,1,8.091961860656738,gemini-3-flash-preview,False,6051,2
(A337 ⟶ B337) ⟷ (¬A337 ∨ B337),True,1,6.9150450229644775,gemini-3-flash-preview,False,6053,2
(a396::int) + (-a396) = 0,True,1,7.480512380599976,gemini-3-flash-preview,False,6055,2
x293 ∈ insert x293 A293 ⟷ True,True,1,8.418433427810669,gemini-3-flash-preview,False,6057,2
length (map f498 xs498) = length xs498,True,1,7.549069166183472,gemini-3-flash-preview,False,6059,2
r366p ⊆ r366 ⟹ s366p ⊆ s366 ⟹ r366p O s366p ⊆ r366 O s366,True,1,10.11561894416809,gemini-3-flash-preview,False,6061,2
(m222::nat) + 0 = m222,True,1,7.561697006225586,gemini-3-flash-preview,False,6063,2
bij_betw f113 A113 B113 ⟹ y113 ∈ B113 ⟹ (∃x113∈A113. f113 x113 = y113),True,1,14.913890361785889,gemini-3-flash-preview,False,6065,2
(m333::nat) ≤ m333,True,1,7.833589315414429,gemini-3-flash-preview,False,6067,2
surj f117 ⟷ (∀y117. ∃x117. f117 x117 = y117),True,1,10.53369688987732,gemini-3-flash-preview,False,6069,2
(m345::nat) ≤ m345,True,1,8.180546522140503,gemini-3-flash-preview,False,6071,2
A358 ∪ (B358 ∩ C358) = (A358 ∪ B358) ∩ (A358 ∪ C358),True,1,7.549281597137451,gemini-3-flash-preview,False,6073,2
(a341::nat) + ((b341::nat) + a341) = b341 + (a341 + a341),True,1,7.687422275543213,gemini-3-flash-preview,False,6075,2
(m334::nat) + (n334::nat) = n334 + m334,True,1,8.28805136680603,gemini-3-flash-preview,False,6077,2
{x69∈A69. True} = A69,True,1,10.919165134429932,gemini-3-flash-preview,False,6079,2
x315 ∈ A315 ∩ B315 ⟷ x315 ∈ A315 ∧ x315 ∈ B315,True,1,7.496762037277222,gemini-3-flash-preview,False,6081,2
- ((a271::int) + (b271::int)) = (-a271) + (-b271),True,1,7.4298059940338135,gemini-3-flash-preview,False,6083,2
(a164::int) - a164 = 0,True,1,7.738101005554199,gemini-3-flash-preview,False,6085,2
surj f213 ⟷ (∀y213. ∃x213. f213 x213 = y213),True,1,11.97016167640686,gemini-3-flash-preview,False,6087,2
(m156::nat) + 0 = m156,True,1,7.654638290405273,gemini-3-flash-preview,False,6089,2
r9p ⊆ r9 ⟹ s9p ⊆ s9 ⟹ r9p O s9p ⊆ r9 O s9,True,1,10.114371299743652,gemini-3-flash-preview,False,6091,2
(m383::nat) + ((n383::nat) + m383) = n383 + (m383 + m383),True,1,8.369109869003296,gemini-3-flash-preview,False,6093,2
x127 ∈ set (map f127 xs127) ⟷ (∃y∈set xs127. f127 y = x127),True,1,28.800935983657837,gemini-3-flash-preview,False,6097,2
¬(A95 ∨ B95) ⟷ (¬A95 ∧ ¬B95),True,1,7.363365411758423,gemini-3-flash-preview,False,6099,2
inj_on f198 A198 ⟷ (∀x198∈A198. ∀y198∈A198. f198 x198 = f198 y198 ⟶ x198 = y198),False,1,65.14566040039062,gemini-3-flash-preview,True,6123,2
filter P350 (xs350 @ ys350) = filter P350 xs350 @ filter P350 ys350,True,1,7.216000080108643,gemini-3-flash-preview,False,6125,2
set (map f140 xs140) = f140 ` set xs140,True,1,8.019812107086182,gemini-3-flash-preview,False,6127,2
x95 ∈ set (map f95 xs95) ⟷ (∃y∈set xs95. f95 y = x95),True,1,36.328648805618286,gemini-3-flash-preview,False,6131,2
A492 ∩ (B492 ∪ C492) = (A492 ∩ B492) ∪ (A492 ∩ C492),True,1,7.536736488342285,gemini-3-flash-preview,False,6133,2
(m94::nat) + (n94::nat) = n94 + m94,True,1,8.129135131835938,gemini-3-flash-preview,False,6135,2
- ((a55::int) + (b55::int)) = (-a55) + (-b55),True,1,7.7808997631073,gemini-3-flash-preview,False,6137,2
A130 - (B130 ∪ C130) = (A130 - B130) ∩ (A130 - C130),True,1,7.641906499862671,gemini-3-flash-preview,False,6139,2
x191 ∈ set (map f191 xs191) ⟷ (∃y∈set xs191. f191 y = x191),True,1,29.468101024627686,gemini-3-flash-preview,False,6143,2
(A398 ∧ (B398 ∨ C398)) ⟷ (A398 ∧ B398) ∨ (A398 ∧ C398),True,1,7.184366703033447,gemini-3-flash-preview,False,6145,2
- ((a97::int) + (b97::int)) = (-a97) + (-b97),True,1,8.109361171722412,gemini-3-flash-preview,False,6147,2
bij_betw f85 A85 B85 ⟹ f85 ` A85 = B85,False,1,61.256781578063965,gemini-3-flash-preview,True,6162,2
A340 ∧ B340 ⟶ A340,True,1,6.8117077350616455,gemini-3-flash-preview,False,6164,2
(a250::nat) + (b250::nat) = b250 + a250,True,1,7.773516654968262,gemini-3-flash-preview,False,6166,2
(0::int) ≤ abs (a327::int),True,1,8.003899574279785,gemini-3-flash-preview,False,6168,2
trans r83 ⟹ r83 O r83 ⊆ r83,True,1,8.058032751083374,gemini-3-flash-preview,False,6170,2
bij_betw f140 A140 B140 ⟹ inj_on f140 A140,True,1,12.706780672073364,gemini-3-flash-preview,False,6173,2
r302 O Id = r302,True,1,7.779340982437134,gemini-3-flash-preview,False,6175,2
(m15::nat) ≤ m15,True,1,7.662587881088257,gemini-3-flash-preview,False,6177,2
x87 ∈ set (map f87 xs87) ⟷ (∃y∈set xs87. f87 y = x87),True,1,34.434629678726196,gemini-3-flash-preview,False,6181,2
f305 ` (A305 ∪ B305) = f305 ` A305 ∪ f305 ` B305,True,1,7.386947154998779,gemini-3-flash-preview,False,6183,2
- ((a187::int) + (b187::int)) = (-a187) + (-b187),True,1,7.952477931976318,gemini-3-flash-preview,False,6185,2
A243 ⊆ B243 ⟹ A243 ∩ C243 ⊆ B243 ∩ C243,True,1,8.124945878982544,gemini-3-flash-preview,False,6187,2
A468 ⊆ B468 ⟹ A468 ∩ C468 ⊆ B468 ∩ C468,True,1,7.7533392906188965,gemini-3-flash-preview,False,6189,2
rev (rev xs120) = xs120,True,1,7.75800347328186,gemini-3-flash-preview,False,6191,2
set (rev xs69) = set xs69,True,1,7.734435319900513,gemini-3-flash-preview,False,6193,2
bij_betw f281 A281 B281 ⟹ y281 ∈ B281 ⟹ (∃x281∈A281. f281 x281 = y281),True,1,14.141630172729492,gemini-3-flash-preview,False,6195,2
(m219::nat) ≤ m219,True,1,8.068852424621582,gemini-3-flash-preview,False,6197,2
inj_on f84 A84 ⟷ (∀x84∈A84. ∀y84∈A84. f84 x84 = f84 y84 ⟶ x84 = y84),True,1,12.669434070587158,gemini-3-flash-preview,False,6199,2
(A219 ⟶ A219),True,1,7.398159503936768,gemini-3-flash-preview,False,6201,2
(converse (r283 O s283)) = converse s283 O converse r283,True,1,12.113164186477661,gemini-3-flash-preview,False,6203,2
